"""새 157∼175, 민 83∼100, 국 2...",http://www.hankookilbo.com/v/dde89682ceca4a289ee923a8aa79d05a,"

								
									
                                        

                                        

                                         
									

									독도 경비대원들이 9일 독도 선착장에서 서도를 배경으로 선관위 관계자들이 지켜보는 가운데 투표를 하고 있다. 경북지방경찰청 제공

								
4개 조사기관 의석 추정치…""정의당 3∼8석, 무소속 5∼11석"" ""새누리, 수도권 절반이상 차지…영남서 野·무소속에 최대 15석 빼앗겨""""더민주, 충청권서 새누리에 패배…국민의당, 호남 기반으로 교섭단체""""20∼30대와 60대 이상 투표율이 변수…수도권서 10∼15석은 유동적""사흘 앞으로 다가온 4·13 총선에서 새누리당은 157∼175석, 더불어민주당은 83∼100석, 국민의당은 28∼32석을 얻을 것으로 여론조사 전문기관들이 10일 예상했다.    총선 선거운동 돌입 이전부터 253개 지역구의 여론 흐름을 줄곧 조사·분석해온 4개 유력 여론조사 전문기관은 연합뉴스의 의뢰에 따라 지금까지의 총선 판세 분석자료를 토대로 예측한 각 정당별 획득 의석수 추정치를 이 같이 내놓았다.    이 같은 정당별 의석 추정치는 공식 선거운동 돌입전인 지난달 13일 연합뉴스가 주요 여론조사 기관들을 상대로 취합한 전망치(새누리당 155∼175석, 더민주 95∼110석, 국민의당 10∼20석)와 비교해 더민주가 줄고 국민의당이 늘어난 것이다.조사 기관들의 분석을 종합하면 새누리당은 이번 총선에서 160석 이상을 얻어 무난하게 원내 과반을 확보, 20대 국회에서도 여대야소(與大野小) 구도를 이어갈 가능성이 높고, 국민의당이 원내교섭단체를 구축해 3당 체제가 형성될 것으로 관측된다.특히 많게는 11석까지도 가능할 것으로 추정되는 무소속 당선자들의 복당 또는 정치 결사체 형성 여부도 정국의 변수가 될 전망이다.    새누리당 예상 의석으로 여론조사기관 A사는 163석(지역구 142석, 비례대표 21석), B사는 165석(지역구 147석, 비례대표 18석)을 각각 제시했고 C사는 지역구와 비례대표를 합해 158∼170석, D사는 157∼175석을 예상해 각 여론조사기관의 예상 의석수 평균은 160석대 중반으로 수렴됐다.
    더민주 예상 의석은 A사 88석(지역구 76석, 비례대표 12석), B사 90석(지역구 78석, 비례대표 12석), C사 90∼100석, D사 83∼95석이다. 
    국민의당 획득 의석수는 A사가 32석(지역구 22석, 비례대표 10석), B사가 29석(지역구 18석, 비례대표 11석), C사가 28∼32석, D사가 25∼31석을 예상했다.
    정의당 의석은 A사가 6석(지역구 2석, 비례대표 4석), B사가 8석(지역구 2석, 비례대표 6석), C사가 6∼8석, D사가 3∼7석으로 전망했다. 무소속은 A사 11석, B사 8석, C사 7∼10석, D사 5∼9석이다.
이 조사 기관들은 당 자체 판세분석 결과 ""과반이 어렵다""는 새누리당이 과반 의석을 얻게 될 배경으로는 국민의당 등장에 따른 '3자 구도' 형성과 과거 선거에서 보여준 지지층의 막판 결집을 주요한 요인으로 꼽았다.
    B사 관계자는 ""영남에서 새누리당 지지자의 막판 결집으로 무소속이나 야당 후보의 약진이 크지 않을 것""이라고 내다봤다.
    100석 이하를 얻어 사실상의 '패배'가 예상된 더민주에 대해 여론조사 기관들은 국민의당에 호남을 빼앗기고, 수도권에서도 국민의당 후보에 표가 분산돼 새누리당에 밀릴 것으로 예상했다.
    D사 관계자는 ""더민주의 '야권 단일화 프레임'이 먹혀들지 않는 상황""이라고 진단했다.
    국민의당은 30석 안팎을 얻어 원내 제3당으로 자리매김할 전망이지만, 안철수 공동대표의 지역구(서울 노원병)와 호남권을 제외하면 지역구 당선자는 내지 못할 것이라는 게 조사 기관들의 공통된 분석이다.
122석이 걸린 수도권은 새누리당이 57∼67석을 확보, 52∼61석이 예상되는 더민주를 누르고 절반 이상을 차지할 것으로 전망됐다. 다만 새누리당은 영남권 65석 가운데 최악의 경우 15석을 더민주, 정의당, 무소속 후보에 내줄 것으로 관측됐다.
    27석이 걸린 충청권은 새누리당이 20∼22석을 가져가 5∼7석에 그치는 더민주를 누르고 '완승'을 거둘 것으로 조사 기관들은 내다봤다. 강원·제주 역시 11석 가운데 새누리당이 7∼10석을 차지할 것으로 예상됐다.
    28석을 놓고 더민주와 국민의당이 맞붙은 호남권에선 국민의당이 17∼20석을, 더민주가 8∼11석을 가져가 국민의당이 승리할 것이라는 게 조사 기관들의 공통된 전망이다.
    다만 ""혹시 수도권에서 몇 군데 후보 단일화가 이뤄지면 더민주에 도움이 될 수 있다""며 ""유권자의 80%는 이미 찍을 후보를 정했고, 나머지 20%가 부동층이다. 결국 최대 변수는 20∼30대와 60대 이상의 투표율""이라고 A사 관계자는 설명했다.
    또 선거를 사흘 앞둔 시점에서의 판세 분석은 ""수도권에서 새누리당과 더민주의 막판 지지층 결집 등으로 10∼15석의 변화가 있을 수 있다""고 D사 관계자는 예상했다.
연합뉴스

                            "
20대 총선 사전투표율 12.19% …역대 최고,http://www.hankookilbo.com/v/a9818f22ef4d4f17a1f5418ff4f2f42e,"

								
									
                                        

                                        

                                         
									

									20대 총선 사전투표가 종료된 9일 오후 서울 세종로 정부서울청사에 마련된 행정자치부 사전투표지원상황실에서 직원들이 분주하게 업무를 보고 있다. 이날 중앙선거관리위원회는 20대 총선 사전투표의 투표율이 12.19%로 잠정 집계됐다고 밝혔다. 연합뉴스

								
4ㆍ13 총선의 사전투표율이 12.19%로 잠정 집계됐다. 2014년 6ㆍ4 지방선거 당시 사전투표율(11.49%)을 약간 웃도는 것으로 2013년 사전투표가 도입된 이래 가장 높은 수치다. 9일 중앙선거관리위원회에 따르면 지난 8일부터 이날 오후 6시까지 이틀 간 진행된 사전투표에 513만1,721명(총 유권자 4,210만398명)이 참여했다. 
 지역별로 보면 전남이 18.85%로 가장 높았고 유일하게 한 자릿수에 그친 부산이 9.83%로 가장 낮았다. 전북이 17.32%로 두 번째로 높았고 ▦세종(16.85%) ▦광주(15.75%) ▦경북(14.07%) 순이다.
 사전투표는 2013년 상반기 재보궐선거 때 처음 도입됐으며 전국 단위의 선거에 적용된 것은 2014년 지방선거가 처음이다. 따라서 총선에서 사전투표가 도입된 것은 이번이 처음이다. 
이번 총선 사전투표율이 역대 최고 수치이긴 하지만 선관위가 당초 예측한 투표율(15%)에는 미치지 못했다.
선관위는 이날 집계된 사전투표율(12.19%)을 감안, 20대 총선 최종투표율을 50% 후반대로 예측했다. 전국 단위의 사전투표가 처음 도입된 2014년 지방선거(사전투표율은 11.5%)의 최종투표율은 56.8%였다.
정승임 기자 choni@hankookilbo.com


                            "
[영상] 빨강과 파랑만 있는 줄 알았지?,http://www.hankookilbo.com/v/6dd54f1d37c148838c7a5c875188438b,"
 
								
									
                                

								
									
                                        

                                        

                                         
									

								
중앙선거관리위원회 홈페이지에 따르면 현재 대한민국에는 총 21개의 정당이 있다. ‘그린불교연합당’, ‘가자코리아’ 등 처음 들어보는 당 이름도 수두룩하다. 그런데도 왜 우리는‘정치’ 하면 빨간 색과 파란 색, 두 가지 색만 떠오르는 걸까.우리나라에서 제 3당이 안 되는 이유를 20대 대안매체 ‘청춘씨:발아’와 함께 쉽게 설명해봤다. 영상으로 확인해 보자.
박고은PD 

						            rhdms@hankookilbo.com



						            ☞ 플레이한국 페이스북



                            "
총선 사전투표율 12.2%…2013년 도입후 역대 최고,http://www.hankookilbo.com/v/f57c8c9f91504687a50b7a1581aecb61,"
2014년 지방선거보다 높아…513만1천721명 참여전남 18.9%로 최고투표율…부산 9.8%로 유일한 한자릿수선관위 ""20대 총선 투표율 50% 후반 예측""…19대 때는 54.2%
								
									
                                        

                                        

                                         
									

									4·13 총선 사전투표 첫째날인 8일 서울 용산구 서울역 맞이방에 마련된 남영동 사전투표소에서 시민들이 투표에 참여하고 있다. 사전투표 기간은 8일과 9일 이틀간 오전 6시부터 오후 6시까지이다. 연합뉴스

								
중앙선거관리위원회는 9일 이틀간 진행된 20대 총선 사전투표의 투표율이 12.2%로 잠정 집계됐다고 밝혔다. 선관위에 따르면 8일 오전 6시부터 이날 오후 6시까지 진행된 사전투표에서 총 선거인 4천210만398명 가운데 513만1천721명이 투표에 참여했다.이는 직전 전국단위 선거인 2014년 지방선거 때의 누적투표율 11.5%를 약간 웃도는 것이며, 역대 가장 높은 투표율이다.사전투표는 지난 2013년 상반기 재·보궐 선거 때 처음 도입됐고, 전국단위 선거에 적용된 것은 2014년 지방선거가 처음이다.이에 따라 이번 총선의 투표율은 50%대 후반이 될 것으로 선관위는 예상했다.사전투표가 없었던 지난 19대 총선에서의 최종투표율은 54.2%였다.이 같은 사전투표율을 놓고 선거 판세를 명확하게 점치기는 쉽지 않으나 여권 텃밭인 부산과 대구의 투표율이 전국 최저를 기록한 것은 '공천 파동'에 대한 이 지역 유권자들의 부정적 인식이 반영된 것이 아니냐는 관측이 나오고 있다.이에 반대 호남권 사전 투표율이 전국 최상위권으로 랭크된 것은 더불어민주당과 국민의당이 치열한 경합을 벌이면서 선거 관심을 증폭시킨 데다, 최근 국민의당의 호남권 '녹색바람'과 무관치 않을 것이라는 분석이 없지 않다.이번 사전투표율에 비춰 총선 전체 투표율도 상승할 것으로 예상되나 사전투표율 상승이 '투표 분산 효과'로 그칠 경우 총선 투표율은 대폭 오르지 않을 가능성도 있다. 선관위는 당초 이번 사전투표율이 15%를 넘길 것으로 예측했지만 12%대 초반에 머물렀다. 광역시도별로 가장 투표율이 높은 지역은 18.9%를 기록한 전남이었고, 가장 낮은 지역은 유일하게 한 자릿수를 기록한 부산(9.8%)이었다.
전북이 17.3%로 두 번째 높은 사전투표율을 보였고, 세종(16.9%), 광주(15.8%), 경북(14.1%), 강원(13.4%), 대전(12.9%), 충북(12.9%), 경남(12.2%), 충남(12.1%), 울산(12.0%) 등이 뒤를 따랐다.

이어 서울(11.6%), 경기(11.2%), 인천(10.8%), 제주(10.7%), 대구(10.1%) 등의 순서를 보였다.
연합뉴스

								
									
                                        

                                        

                                         
									

									4·13 총선 사전투표 첫째날인 8일 서울 용산구 서울역 맞이방에 마련된 남영동 사전투표소에서 시민들이 투표에 참여하고 있다. 사전투표 기간은 8일과 9일 이틀간 오전 6시부터 오후 6시까지이다.  연합뉴스

								

                            "
"손학규 사전투표…""경제회복·평화통일 ...",http://www.hankookilbo.com/v/8d506369d7204b5695faadeaa1ce14b3,"

								
									
                                        

                                        

                                         
									

									4·13 총선 사전투표 이틀째인 9일 오후 전남 강진군 강진읍사무소 사전투표소에서 더불어민주당 손학규 전 상임고문과 부인 이윤영 여사가 투표하고 있다. 연합뉴스

								
더불어민주당 손학규 전 상임고문은 9일 ""국민이 참 살기가 어려운데, 이번 선거를 통해 경제를 회복할 수 있는 길을 찾아야 한다""고 말했다.손 전 고문은 이날 오후 전남 강진군 강진읍사무소 사전투표소에서 부인 이윤영 여사와 투표를 하고 기자들과 만나 이 같이 말했다.그는 또 ""남북 관계가 파탄 지경에 처했는데 개선해서 한반도 평화와 통일을 기약할 수 있는 그런 국회가 구성되기를 바란다""고 강조했다.손 전 고문은 더민주 문재인 전 대표의 호남행 등에 대해서는 별다른 언급을 하지 않고 곧바로 투표소를 떠났다.
								
									
                                        

                                        

                                         
									

									4·13국회의원 선거 사전투표 이틀째인 9일 오후 전남 강진군 강진읍사무소 투표소에서 더불어민주당 손학규 전 상임고문과 부인 이윤영 여사가 투표를 하고 있다. 뉴시스

								
더민주와 국민의당 양측으로부터 선거전에 참여해달라는 요청을 받은 손 전 고문 측은 지난 8일 연합뉴스와 통화에서 ""이번 총선에서는 어느 당이든 선거지원을 하지 않기로 결정했다""면서 ""정계은퇴를 선언하고 강진에 칩거 중인데 그 약속과 원칙을 지키는 것""이라며 지원 활동에 나서지 않겠다고 했다.손 전 고문은 정계은퇴를 선언하고 강진에 칩거 중이다.연합뉴스
                            "
20ㆍ30대 여성동료 집단 탈북 이례적… 대북 제재 효...,http://www.hankookilbo.com/v/fae73f4e06054782a3fd340afd5ebb2c,"

								
									
                                        

                                        

                                         
									

									정준희 통일부 대변인이 8일 오후 정부서울청사에서 북한 해외식당 종업원 집단 탈북 관련 브리핑을 하고 있다. 통일부는 이날 해외 북한 식당에 근무하던 북한 종업원 13명이 집단 탈북해 지난 7일 서울로 입국했다고 밝혔다. 뉴스1

								
북한 해외 식당에서 근무하는 종업원 13명이 집단 탈출해 7일 국내 입국한 사건은 대북 제재 효과일 수 있다는 점에서 비상한 관심이 쏠리고 있다.기존의 가족 단위 탈북이나 개인 탈북과 달리, 같은 식당에 근무하는 동료들이 한꺼번에 탈출한 것은 극히 이례적이기 때문이다. 다만, 전문가들 사이에서 그 의미에 대한 해석은 미묘하게 엇갈린다.북한 해외식당은 국제사회 대북 제재의 직격탄을 맞은 곳이어서 이들의 귀순도 그 영향권에서 이뤄졌다고 볼 수 있다. 북한의 4차 핵실험 후 우리 정부가 해외 여행객의 북한식당 이용 자제를 권고하고, 해외 현지 주민들도 이용을 꺼리면서 북한 해외식당들은 영업에 큰 어려움을 겪는 것으로 알려져 있다. 북중 접경지역인 단둥의 경우 15곳 중 3곳이 폐업했고, 캄보디아 프놈펜에 있는 북한식당 6곳 중 3곳도 최근 영업을 중단하는 등 곳곳에서 북한 식당이 문을 닫는다는 소식이 전해졌다. 북한은 중국, 캄보디아, 베트남 등 12개국에 130여곳의 해외식당을 운영해왔다. 
주목되는 것은 해외식당 종업원들이 당성이나 충성심이 높은 계층으로 분류되는데다, 이들이 북한 내 가족들이 피해를 입을 수 있음에도 불구하고 한꺼번에 탈출을 감행했다는 점이다. 양무진 북한대학원대 교수는 “한 동네 가족끼리 탈출하는 경우는 있어도 같은 직장 동료끼리 집단 탈북하는 경우는 거의 없다”며 “이들이 북한에 소환될 경우 무엇인가 집단적 책임을 져야 할 일이 있기 때문이 아닌가 싶다”고 말했다. 해외 식당을 폐업하는 과정에서 빚 문제가 발생했거나 북한으로 소환돼 엄벌을 받는 일을 저질렀기 때문이 아니냐는 것이다. 이번 탈북이 대북 제재의 직접적 효과라기 보다 일시적이고 예외적인 사건일 수 있다는 해석이다.
이에 비해 이들 대부분이 20~30대의 젊은 여성들이란 점에 비춰보면 정부 설명 대로 북한 체제에 대한 불만과 남한 사회에 대한 동경으로 탈출을 감행했을 가능성이 충분하다. 해외에 근무하면서 한국 TV와 한국 관광객을 많이 접한 이들이 북한 체제에 대해 회의감과 새로운 사회에 대한 동경심을 동료들끼리 공유할 수 있기 때문이다. 이번 탈북 사태가 대북제재 효과로 북한 주민들의 심리적 동요가 확산될 가능성을 보여준 사례로 간주될 수 있는 것이다. 윤병세 외교부 장관은 이날 KBS 시사프로그램에 출연해 “대북 제재의 결과로 나오는 것인지 좀 더 분석해 봐야겠지만, 현재 북한이 처한 상황에 대해 이번에 탈북한 분들이 느끼는 여러 가지 생각이 있을 것”이라며 “앞으로 이런 상황이 계속 있지 않을까 싶다”고 말했다.
송용창기자 hermeet@hankookilbo.com


                            "
더민주 가장 공 많이 들여…실현가능성에선 새누리 후한 ...,http://www.hankookilbo.com/v/a197f6aff62a4a399f0e360fbb691a4c,"

						            국민의당은 與와 큰 차이 없어

						            3당 “최저임금 인상” 한목소리

						            與ㆍ더민주 “노인 기초연금 인상”

								
									
                                        

                                        

                                         
									

								
복지ㆍ고용ㆍ노동분야 공약에서는 새누리당이 한국일보 공약평가단으로부터 가장 높은 평가를 받았다.더불어민주당이 이 분야에 공을 가장 많이 들인 점은 인정 받았지만, 대부분의 공약이 재정지원을 전제로 한다는 점에서 집권여당인 새누리당에게 상대적으로 후한 점수가 돌아갔기 때문으로 보인다. 국민의당은 새누리당과 큰 차이가 없어 공약의 차별성 측면에서 상대적으로 낮은 평가를 받았다.청년실업 문제, 소득 양극화, 비정규직 증가 등의 현실을 반영하듯 각 당은 모두 최저임금 인상 카드를 들고 나왔다. 새누리당은 시간당 최저임금을 2020년까지 9,000원 수준으로, 더민주는 1만원으로 올린다고 공약했다. 국민의당은 구체적인 수치를 언급하는 대신 최저임금 근로자(비정규직)의 사회보험료를 소속 기업에 부담시킴으로써 근로자의 실직적인 소득 인상효과를 노렸다. 이석원 서울대 행정대학원 교수는 “상당수 공약들이 재원 확대를 전제로 하고 있지만 조세수입의 원천이 되는 경제주체들의 생산의욕에 부담을 끼치는 공약이 많아 지속 가능성이 떨어진다”고 평가했다.
보육ㆍ여성정책과 관련해서도 각 당은 경쟁하듯 공약을 쏟아냈다. 새누리당은 임신ㆍ출산ㆍ육아 관련 기존 복지서비스에 대한 접근성을 높이는 쪽으로 방향을 잡았고, 더민주와 국민의당은 배우자의 출산휴가 확대, 육아휴직급여 인상 등을 내세웠다. 김경희 한성대 교수는 “새누리당은 재정부담이 적은 복지공약을 택한 것이 가장 큰 특징”이라며 “이 때문에 실현가능성 측면에서 높은 평가를 받았다”고 말했다. 또 더민주 공약에 대해 한창근 성균관대 교수는 “다양한 취약 계층에 대한 복지정책을 포함하고 있는 장점이 있지만, 이를 위한 예산 마련 방안이 불분명하다”고 지적했다.
이번 총선에서 새누리당과 더민주는 고령 유권자 표심을 겨냥해 노인 기초연금 인상을 전면에 내세웠다. 새누리당은 일률적인 노인 기초연금 확대 대신 노후 대책이 부실한 65세 이상, 소득 하위 50%에 월 40만원가량의 기초연금을 지급하는 ‘선별적 복지’를, 더민주는 소득하위 70% 노인에게 기초연금 30만원을 균등 지급하는 ‘보편적 복지’를 강조했다. 권영주 서울시립대 교수는 “각 당이 국민 부담은 줄이고 혜택을 늘리는 복지를 내세우고 있지만 실현 가능한가 하는 의문이 든다”고 평가했다.
이 외에 더민주가 최근 논란이 되고 있는 아동학대 문제와 관련 무단결석일을 현행 7일에서 3일로 단축하고, 학대 아동의 조기 발견과 경찰 통보 의무화를 내세운 데 대해 정재훈 서울여대 교수는 “구체적인 프로그램을 제시했다”고 평가했다. 정민승 기자 msj@hankookilbo.com

                            "
3당 공약 모두 재탕 많아... 여야 합의 없인 대부분...,http://www.hankookilbo.com/v/9d39bb4ecef34d549b19e60796bfc759,"

						            與 ‘지방자치 강화’ 현실성 낮아

						            더민주 ‘검찰 개혁’ 구체성 결여

								
									
                                        

                                        

                                         
									

								
각 당의 정치ㆍ행정 공약은 본보 공약평가단이 가장 낮은 점수를 준 분야다. 기존 공약들이 재탕, 삼탕 된 것이 많았고, 여야의 적극적인 합의 없이는 실행될 수 없는 사안들이 많아 생색내기용이라는 의심도 샀다.새누리당은 국회의원 무노동 무임금 원칙 실천, 불체포 특권 및 면책 특권 개선 등을 정치분야 개혁 과제로 내세웠다.더불어민주당은 정당 고액 당비를 인터넷에 공개하겠다고 했고, 국민의당도 국회의원 세비를 25% 삭감하는 내용을 담은 임금상한제 도입을 약속했다. 김용철 부산대 교수는 “모두 18, 19대 국회에서도 논의됐지만 큰 성과를 내지 못했던 것들”이라며 “재탕 삼탕 공약이라 신선하지도 않고, 실현가능성도 낮다”고 평가했다.더민주의 검찰ㆍ감사원 개혁은 “구체성이 결여된다”(정재훈 서울여대 교수)는 평가를 받았고, 지방재정 확충, 자치경찰제 도입 등을 골자로 하는 새누리당의 지방자치 강화 공약은 “현 정부가 관심을 갖고 있는 분야가 아니다”(권영주 서울시립대 교수)는 이유로 현실성이 낮은 공약으로 분류됐다. 국민들이 법안을 낼 수 있도록 한 국민의당의 국민발안제의 경우 차별성 측면에서 후한 점수를 받았지만, “특정 이익집단에 의해 악용될 소지가 있다”(방민석 단국대 행정법무대학원 교수)는 신중론도 있었다.
새누리당은 사이버안전의 중요성을 강조하며 정보공유분석센터 지원을 공약한 반면, 더민주와 국민의당은 국정원의 기능과 권한을 축소하는 내용의 테러방지법 개정을 약속했다. 특히 더민주의 경우 장기적으로는 국정원을 통일해외정보원(가칭)으로 개편, 대북ㆍ해외 정보만 수집할 있도록 하겠다고 공약했다. 반면 국민의당은 테러방지법의 필요성은 인정하면서도 기본권을 훼손할 수 없는 방향으로 개편을 약속했다. 하지만 20대 국회가 되어도 국회선진화법 체제에선 사실상 공약(空約)이 될 수밖에 없다는 관측이 많았다. 
남북문제 분야에서 새누리당은 북한인권법 시행과 국제사회의 대북 제재 조치 이행 등을 공약했고, 더민주는 개성공단 정상화와 남북 경협 재개를 통한 관계 회복을 전면에 내세웠다. 정민승 기자 msj@hankookilbo.com

                            "
與 ‘일자리 중심 성장’ 호평…더민주 ‘777플랜’ 형...,http://www.hankookilbo.com/v/9932fbde0a8c4900b83f0d20f9b931d0,"

						            국민의당 공약은 차별성 부각
4ㆍ13 총선이 닷새 앞으로 다가온 8일 한국일보 공약평가단이 새누리당과 더불어민주당, 국민의당의 20대 총선 주요공약을 살펴본 결과 새누리당 공약이 대체로 높은 평가를 받았다.경제ㆍ복지ㆍ정치 등 3대 분야로 나눠 진행된 공약 평가에서 새누리당은 실현가능성ㆍ시의성ㆍ고객지향성ㆍ차별성 항목에서, 더민주는 형평성 항목에서 근소하게 앞섰다. 국민의당은 대체로 부족하다는 평가가 많은 가운데, 상대적으로 차별성 항목에서 높은 평가를 받았다.분야별 평가도 총평과 크게 다르지 않았다. 경제공약의 경우 새누리당의 ‘일자리 중심 성장’이 전반적으로 높은 평가를 받았다. 더민주의 양극화 해소 대책인 ‘777플랜’은 형평성 측면에서 후한 점수를 받았다. 국민의당의 ‘공정성장’ 공약은 차별성 측면에서 상대적으로 나은 평가를 받았다. 복지공약도 새누리당이 내세운 ‘선별적 복지’ 강화가 비교적 높은 평가를 받았다. 공약평가단이 대체로 복지공약 이행에 필요한 재원마련 문제를 중시한 때문으로 풀이된다. 더민주는 ‘보편적 복지’를 축으로 한 다양한 복지공약을 담았지만 이에 소요되는 재원규모가 커지면서 실현가능성 면에서 낮은 평가를 받았다. 국민의당은 구체성이 떨어진다는 지적이 나왔다. 정치 분야 공약과 관련해서는 3당 모두 실현가능성 측면에서 박한 평가를 받았다. 이동현 기자 

						            nani@hankookilbo.com



								
									
                                        

                                        

                                         
									

									그룹 에이핑크의 오하영이 제20대 국회의원선거 사전투표 첫날인 8일 오전 서울 마포구 서교동 주민센터에 마련된 사전투표소에서 투표를 하고 있다. 연합뉴스

								


                            "
한국일보 공약평가단…실현가능성ㆍ형평성 등 5개 지표로 ...,http://www.hankookilbo.com/v/8a07e310cf9a455fbea1e86c0790f810,"
한국일보 공약평가단은 새누리당, 더불어민주당, 국민의당의 20대 총선 공약과 주요정책들을 평가대상으로 삼았다.평가단은 공약이 구체적이고 실현가능한 것인지(실현가능성), 유권자 눈높이에 맞는지(고객지향성), 계층ㆍ지역ㆍ세대간 형평성을 갖추고 있는지(형평성), 시급하게 해결해야 할 중요성을 갖추고 있는지(시의성), 다른 정당의 정책 및 공약과 차별되어 있는지(차별성) 등 5개 평가지표로 분석했다. 다만 현행 공직선거법상 점수화, 순위화, 등급화를 하지 못하도록 했기 때문에 ‘높은 평가를 받았다’ ‘구체성이 떨어진다’ ‘근소하게 앞선다’ ‘부족하다’ 등의 간접적 비교만 했다. 다음은 평가단 명단(가나다순)
김용철(사진) 부산대학교 행정학과 교수(평가단장)
강황선 건국대 행정학과 교수
권영주 서울시립대 행정학과 교수
김경희 한성대 행정학과 교수
김정완 대진대 행정학과 교수
방민석 단국대 행정법무대학원 교수
안성수 창원대 행정학과 교수
이석원 서울대 행정대학원 교수
정재훈 서울여대 사회복지학과 교수
한창근 성균관대 사회복지학과 교수


								
									
                                        

                                        

                                         
									

									김용철 부산대 행정학과 교수

								

                            "
